종목코드,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
1450,현대해상,29450,-650,-2.16,29750,30250,29400,259819,7728630100,2.63283E+12,89400000
307950,현대오토에버,95500,-4100,-4.12,99600,99600,94800,52687,5078594900,2.61899E+12,27423982
23530,롯데쇼핑,91000,-1800,-1.94,92700,92900,90300,66907,6116442300,2.57428E+12,28288755
180640,한진칼,37450,-1250,-3.23,38350,38800,37000,86783,3256597750,2.50023E+12,66761796
6040,동원산업,49350,-2550,-4.91,51400,51900,49300,29389,1471519650,2.46664E+12,49982665
1040,CJ,84100,-1400,-1.64,85300,86100,83600,64279,5450474900,2.45379E+12,29176998
88350,한화생명,2770,65,2.4,2700,2805,2685,4359753,11995158525,2.40583E+12,868530000
20150,일진머티리얼즈,51900,100,0.19,51400,52800,51000,201974,10458521600,2.39315E+12,46110835
12750,에스원,59300,-1500,-2.47,59900,60400,59200,49292,2930823300,2.25335E+12,37999178
6260,LS,69700,-2300,-3.19,71500,71900,69300,112443,7866162200,2.24434E+12,32200000
8930,한미사이언스,32450,-1200,-3.57,33450,33800,32050,83355,2713554250,2.22684E+12,68623684
39490,키움증권,84000,-3900,-4.44,87100,87900,83500,72181,6093072800,2.20244E+12,26219513
4370,농심,357000,0,0,355500,360000,351500,16506,5887095500,2.1715E+12,6082642
4170,신세계,220000,-9000,-3.93,225500,230500,220000,98154,21897843500,2.16594E+12,9845181
120,CJ대한통운,93700,-900,-0.95,95600,97500,93300,68572,6535602700,2.13752E+12,22812344
51915,LG화학우,277500,-4000,-1.42,281500,281500,277000,7206,2003461500,2.13364E+12,7688800
17390,서울가스,425000,-4500,-1.05,425500,436500,424000,8368,3604671500,2.125E+12,5000000
138930,BNK금융지주,6500,-140,-2.11,6560,6580,6470,3097584,20179012670,2.11858E+12,325935246
14680,한솔케미칼,185500,-9000,-4.63,191500,193000,185500,19248,3613025500,2.10268E+12,11335195
52690,한전기술,54600,-900,-1.62,54900,56400,54500,145233,8014653600,2.08681E+12,38220000
111770,영원무역,46950,-900,-1.88,47350,47400,46600,62306,2927632450,2.08042E+12,44311468
42660,대우조선해양,18950,-300,-1.56,19250,19450,18600,275767,5218310100,2.03316E+12,107290669
79550,LIG넥스원,92200,600,0.66,91600,93000,91200,165629,15264084800,2.0284E+12,22000000
81660,휠라홀딩스,33250,-300,-0.89,33300,33800,33050,157191,5249825700,2.02001E+12,60752222
26960,동서,20200,-1000,-4.72,21000,21000,20100,95020,1936176750,2.01394E+12,99700000
272210,한화시스템,10550,-400,-3.65,10900,11050,10550,549109,5868422050,1.9931E+12,188919389
10060,OCI,80800,-3800,-4.49,84200,84400,80000,426734,34663207100,1.92703E+12,23849371
880,한화,25650,-1100,-4.11,26600,26600,25500,207040,5351331550,1.92269E+12,74958735
336260,두산퓨얼셀,29350,-1100,-3.61,30150,30550,29200,398826,11772332100,1.92224E+12,65493726
7310,오뚜기,476000,-6000,-1.24,479000,481500,474000,3808,1815354000,1.90773E+12,4007830
204320,HL만도,40300,-1800,-4.28,41950,42000,40200,290035,11790970400,1.89237E+12,46957120
1440,대한전선,1495,-45,-2.92,1525,1550,1495,4831822,7291557835,1.86049E+12,1244473009
69620,대웅제약,158500,-3000,-1.86,160000,160500,156500,25359,4028368500,1.83647E+12,11586575
2380,KCC,204500,-14500,-6.62,217000,218000,203500,60542,12614678000,1.81728E+12,8886471
6360,GS건설,21150,-1000,-4.51,22000,22000,21150,963181,20645819900,1.81005E+12,85581490
5385,현대차우,74000,-2700,-3.52,76400,76400,74000,51695,3861749100,1.80239E+12,24356685
80,하이트진로,25550,-1150,-4.31,26550,26600,25500,198962,5127632450,1.79191E+12,70133611
16710,대성홀딩스,109500,-4500,-3.95,113500,115000,109500,56121,6299478500,1.7618E+12,16089459
47040,대우건설,4180,-90,-2.11,4235,4290,4135,1065599,4458690470,1.7373E+12,415622638
10120,LS ELECTRIC,56400,-1500,-2.59,57400,58100,55900,123010,6930385000,1.692E+12,30000000
990,DB하이텍,37150,-950,-2.49,37850,38000,37100,290858,10849308850,1.64941E+12,44398588
5300,롯데칠성,176000,-2500,-1.4,177500,179000,173500,25205,4432455500,1.63308E+12,9278884
5070,코스모신소재,51800,-1500,-2.81,53300,53800,51800,221401,11617064900,1.58771E+12,30650756
4690,삼천리,391000,-18000,-4.4,409000,415000,390500,32767,13250710500,1.58551E+12,4055025
42670,현대두산인프라코어,8000,-270,-3.26,8170,8320,7200,10020581,78392175880,1.58211E+12,197763411
175330,JB금융지주,7890,-20,-0.25,7910,7970,7850,950711,7492675460,1.5542E+12,196982894
267260,현대일렉트릭,42500,-1250,-2.86,43650,44000,42200,190241,8136970100,1.532E+12,36047135
298020,효성티앤씨,350000,-14000,-3.85,360500,362500,343000,36207,12697432500,1.51469E+12,4327682
6280,녹십자,129500,-4000,-3,133500,133500,128000,27725,3600488000,1.51341E+12,11686538
298050,효성첨단소재,333500,-13500,-3.89,346000,346000,329500,31079,10363313000,1.49406E+12,4479948
51600,한전KPS,33200,-1600,-4.6,34600,34650,33200,167668,5664217900,1.494E+12,45000000
4000,롯데정밀화학,56700,-1300,-2.24,57600,57800,56400,61791,3513638600,1.46286E+12,25800000
3620,쌍용차,8760,0,0,0,0,0,0,0,1.46253E+12,166956024
4800,효성,67100,-3200,-4.55,69800,70100,67000,149894,10186185400,1.41387E+12,21071025
1570,금양,23900,300,1.27,23750,24300,23300,1561996,37230735900,1.3874E+12,58050037
69960,현대백화점,59000,-2100,-3.44,60500,60600,58400,65634,3885038900,1.38074E+12,23402441
150,두산,83100,-500,-0.6,83600,84400,82400,73877,6161446900,1.37313E+12,16523835
11210,현대위아,49450,-1650,-3.23,50600,50800,49400,140711,7006863550,1.3448E+12,27195083
240,한국앤컴퍼니,13950,-150,-1.06,14200,14200,13900,118508,1659509150,1.32435E+12,94935240
1120,LX인터내셔널,33950,-2050,-5.69,36100,36100,33700,738292,25371252600,1.3159E+12,38760000
375500,DL이앤씨,33750,-1150,-3.3,34600,34950,33450,271280,9205173150,1.30591E+12,38693623
285130,SK케미칼,73200,-4700,-6.03,77400,77500,73000,153476,11369725500,1.26298E+12,17253783
210,DL,59200,-1600,-2.63,60300,60800,57900,127800,7538663500,1.24059E+12,20955884
267270,현대건설기계,62200,-2400,-3.72,64500,65000,62200,184595,11649567400,1.22539E+12,19700793
7700,F&F홀딩스,30450,-1500,-4.69,32250,32250,30000,539194,16565280600,1.19103E+12,39114367
3090,대웅,20350,-500,-2.4,20750,20750,19900,53230,1074003150,1.18319E+12,58141980
139130,DGB금융지주,6990,-200,-2.78,7180,7180,6980,843695,5943204640,1.18233E+12,169145833
14820,동원시스템즈,40600,-2000,-4.69,41950,42150,40450,32130,1317582800,1.17705E+12,28991282
114090,GKL,18900,-150,-0.79,18950,19150,18500,534987,10069552250,1.16907E+12,61855670
108320,LX세미콘,71700,-2600,-3.5,73900,74100,71400,146734,10598878600,1.16615E+12,16264300
280360,롯데제과,122500,-1000,-0.81,122500,124500,121500,8669,1063874500,1.15574E+12,9434574
17800,현대엘리베이,28300,-150,-0.53,28200,28600,27750,147874,4177667350,1.15507E+12,40815191
89590,제주항공,14900,-350,-2.3,14900,15100,14300,962505,14210086200,1.14721E+12,76993711
120110,코오롱인더,41150,-1250,-2.95,42300,42300,41000,112589,4664159600,1.13241E+12,27519091
19170,신풍제약,21150,150,0.71,21050,21200,20350,266178,5532756550,1.12063E+12,52984990
12510,더존비즈온,36850,-1000,-2.64,37750,38400,36850,87118,3278236700,1.11961E+12,30382784
42700,한미반도체,11500,-400,-3.36,11950,11950,11450,288021,3331803300,1.1194E+12,97339302
6650,대한유화,171500,-1000,-0.58,171000,173500,168000,47085,8064385500,1.11475E+12,6500000
670,영풍,605000,-14000,-2.26,616000,621000,601000,3137,1901964000,1.11443E+12,1842040
145720,덴티움,100000,300,0.3,99700,101500,97600,79352,7865838300,1.10688E+12,11068830
271940,일진하이솔루스,29850,-950,-3.08,30600,30600,29800,40309,1210486650,1.08395E+12,36313190
395400,SK리츠,5510,200,3.77,5310,5510,5220,316840,1707965730,1.08301E+12,196554079
18670,SK가스,115500,-2500,-2.12,118500,118500,112500,14792,1709397500,1.06609E+12,9230244
5850,에스엘,22950,-550,-2.34,23300,23400,22700,133051,3056329900,1.06599E+12,46448520
1230,동국제강,11150,-550,-4.7,11600,11650,11050,342009,3848529750,1.06408E+12,95432737
336370,솔루스첨단소재,30000,0,0,30200,30800,29950,110300,3337400100,1.05334E+12,35111195
9240,한샘,44600,-850,-1.87,44750,45750,44000,42288,1882193900,1.04961E+12,23533928
32350,롯데관광개발,14450,-150,-1.03,14300,15100,14200,1405352,20437354700,1.04521E+12,72332651
20560,아시아나항공,14000,-400,-2.78,14200,14500,13850,508678,7184066400,1.04176E+12,74411764
89860,롯데렌탈,27650,-550,-1.95,28150,28250,27600,33276,925166550,1.01293E+12,36634063
93370,후성,10700,-400,-3.6,10950,11100,10600,596264,6416458450,1.00957E+12,94352104
185750,종근당,82100,-2600,-3.07,84200,84200,81200,18305,1505768700,9.84218E+11,11988038
161890,한국콜마,42600,-600,-1.39,42800,43100,41550,74992,3173988250,9.74738E+11,22881180
39130,하나투어,60500,-2000,-3.2,61800,61800,59000,255015,15358054100,9.70371E+11,16039185
330590,롯데리츠,3990,-10,-0.25,4000,4150,3980,161980,650615855,9.69446E+11,242968884
1800,오리온홀딩스,15350,-300,-1.92,15600,15600,15250,79047,1219690750,9.61607E+11,62645422
1740,SK네트웍스,3870,-90,-2.27,3950,3955,3835,418615,1621109370,9.60486E+11,248187647
3690,코리안리,6810,-180,-2.58,6980,6980,6790,232908,1593592770,9.59004E+11,140822939
3230,삼양식품,127000,-2000,-1.55,128000,130000,126000,46522,5932684500,9.56693E+11,7533015
103140,풍산,33650,-450,-1.32,33800,34100,32700,180108,6035957400,9.43017E+11,28024278
353200,대덕전자,18900,-500,-2.58,19300,19500,18700,292558,5534647500,9.3398E+11,49416925
9420,한올바이오파마,17800,-200,-1.11,17800,17900,17200,240161,4222143300,9.29883E+11,52240638
8730,율촌화학,36450,-750,-2.02,36650,37550,35450,269265,9788387700,9.0396E+11,24800000
181710,NHN,24900,0,0,24900,25650,24800,60666,1528939250,8.96828E+11,36017198
31430,신세계인터내셔날,24750,-1300,-4.99,26100,26150,24650,128881,3240587900,8.83575E+11,35700000
377740,바이오노트,8580,-290,-3.27,8890,8920,8450,2059794,17721767120,8.74096E+11,101876048
10780,아이에스동서,28200,-1300,-4.41,29300,29350,27900,140473,3984858900,8.71171E+11,30892606
248070,솔루엠,17400,200,1.16,17200,17400,16950,109866,1886389050,8.70097E+11,50005551
192080,더블유게임즈,47250,-800,-1.66,48150,49050,46850,44281,2106693550,8.68195E+11,18374502
23590,다우기술,19200,-450,-2.29,19600,19700,19000,43790,843625200,8.61439E+11,44866617
272450,진에어,16450,-750,-4.36,17050,17100,16200,385802,6389790700,8.5869E+11,52200000
365550,ESR켄달스퀘어리츠,3990,-60,-1.48,4080,4080,3880,452000,1792165450,8.50225E+11,213089000
178920,PI첨단소재,28900,-1000,-3.34,29900,29900,28200,145459,4194395950,8.48687E+11,29366322
192820,코스맥스,74100,800,1.09,73100,74100,71800,112038,8220366400,8.40999E+11,11349509
9970,영원무역홀딩스,61400,-800,-1.29,61200,62600,60100,20217,1241361800,8.37225E+11,13635592
348950,제이알글로벌리츠,4210,-20,-0.47,4250,4250,4200,200676,844026160,8.30953E+11,197376000
3240,태광산업,746000,1000,0.13,745000,748000,716000,1019,748147000,8.30596E+11,1113400
214320,이노션,41150,-750,-1.79,41900,42000,40800,14701,606856200,8.23E+11,20000000
69260,TKG휴켐스,20000,-500,-2.44,20400,20550,19950,126558,2547224300,8.17572E+11,40878588
79160,CJ CGV,16950,-700,-3.97,17400,17650,16900,152816,2617171450,8.08879E+11,47721499
300720,한일시멘트,11650,-300,-2.51,11800,12100,11400,86479,1010758750,8.06897E+11,69261540
2840,미원상사,166000,-500,-0.3,166500,167000,165000,3245,538883500,8.051E+11,4850000
5250,녹십자홀딩스,17000,-600,-3.41,17700,19450,16750,535820,9642649750,7.9948E+11,47028210
73240,금호타이어,2780,-130,-4.47,2880,2900,2775,475793,1336360730,7.98584E+11,287260287
268280,미원에스씨,154000,0,0,154500,155000,152000,725,111063500,7.854E+11,5100000
82640,동양생명,4860,-190,-3.76,5010,5080,4855,243075,1193448895,7.84203E+11,161358585
249420,일동제약,28550,-1400,-4.67,30550,30950,28500,2718996,80219983600,7.65234E+11,26803285
1680,대상,21900,-450,-2.01,22350,22350,21650,135333,2973555400,7.58792E+11,34648025
9900,명신산업,14350,-200,-1.37,14600,14750,14150,270084,3880203250,7.52946E+11,52470133
16380,KG스틸,7390,-330,-4.27,7650,7690,7390,502248,3761043700,7.39066E+11,100008897
298040,효성중공업,78000,-3300,-4.06,81200,81900,77200,80420,6322388400,7.27315E+11,9324548
66575,LG전자우,42050,-500,-1.18,42150,42500,41700,16865,707573650,7.22671E+11,17185992
5420,코스모화학,20550,-600,-2.84,21200,21400,20450,639751,13343108900,7.19419E+11,35008228
403550,쏘카,21750,-400,-1.81,22200,22250,20800,164783,3560317400,7.11783E+11,32725652
5880,대한해운,2175,-20,-0.91,2195,2220,2115,796129,1710022455,6.94211E+11,319177460
5690,파미셀,11300,-150,-1.31,11400,11650,11050,527568,5943936650,6.78192E+11,60016964
20000,한섬,27050,-550,-1.99,27350,27550,26550,62521,1682654050,6.66242E+11,24630000
51905,LG생활건강우,315500,-5500,-1.71,318500,323000,311000,7294,2317537000,6.62454E+11,2099697
13890,지누스,35000,-1650,-4.5,36100,36400,34600,59022,2069179950,6.61524E+11,18900676
284740,쿠쿠홈시스,29400,-850,-2.81,30000,30200,29050,13557,401330400,6.59658E+11,22437330
294870,HDC현대산업개발,10000,-200,-1.96,10100,10200,9960,263008,2637179770,6.59073E+11,65907330
5440,현대그린푸드,6730,-270,-3.86,6970,6970,6730,198942,1354941680,6.57551E+11,97704482
3540,대신증권,12900,-350,-2.64,13250,13300,12750,129200,1666354000,6.54977E+11,50773400
10050,우리종금,744,-19,-2.49,759,762,741,1112685,835932792,6.50407E+11,874203406
57050,현대홈쇼핑,53900,-1400,-2.53,55000,55400,53600,23327,1271279100,6.468E+11,12000000
383800,LX홀딩스,8460,-190,-2.2,8650,8650,8420,148587,1261896650,6.45335E+11,76280690
640,동아쏘시오홀딩스,101500,-1000,-0.98,101500,102500,100000,2135,215741500,6.44415E+11,6348913
7340,DN오토모티브,64100,-1200,-1.84,65300,65600,64000,25394,1642910700,6.40616E+11,9994005
34120,SBS,34550,-100,-0.29,34650,35450,34300,21671,754829600,6.30627E+11,18252582
3850,보령,9060,-390,-4.13,9410,9450,9010,373115,3398652340,6.22331E+11,68690000
3000,부광약품,8750,-310,-3.42,9110,9130,8690,339881,2997540140,6.21802E+11,71063049
105630,한세실업,15400,-500,-3.14,15750,15750,15200,208123,3206813950,6.16E+11,40000000
5610,SPC삼립,71300,-800,-1.11,72100,72100,70000,15341,1086138600,6.15248E+11,8629009
64960,SNT모티브,42000,-500,-1.18,41850,42700,41550,32043,1340596400,6.14172E+11,14623136
192650,드림텍,9100,-350,-3.7,9420,9450,9080,249720,2293400480,6.1339E+11,67405497
195870,해성디에스,35850,-1150,-3.11,36500,36750,35100,100622,3584277200,6.0945E+11,17000000
3030,세아제강지주,146500,-14000,-8.72,157000,157500,144500,40336,6010309000,6.06753E+11,4141657
49770,동원F&B,157000,-3000,-1.88,160000,160000,155000,2003,314156000,6.05882E+11,3859124
2350,넥센타이어,6120,-370,-5.7,6490,6490,6090,284727,1770368710,5.97727E+11,97667877
3520,영진약품,3250,90,2.85,3160,3285,3035,1889459,6064041645,5.94401E+11,182892731
4490,세방전지,42350,-1500,-3.42,43450,43500,42350,55464,2372540850,5.929E+11,14000000
344820,KCC글라스,36950,-550,-1.47,37150,37500,36800,31086,1149338500,5.9011E+11,15970512
70,삼양홀딩스,68700,-300,-0.43,68100,68900,67300,19103,1299692700,5.88365E+11,8564271
192400,쿠쿠홀딩스,16450,150,0.92,16300,16450,16150,17261,281141650,5.84998E+11,35562185
1430,세아베스틸지주,16300,-1100,-6.32,17250,17300,16000,210518,3462353000,5.84553E+11,35862119
6120,SK디스커버리,30250,-750,-2.42,30700,30900,29850,43937,1327111050,5.75895E+11,19037855
4360,세방,29800,-850,-2.77,30600,31100,29700,434767,13264102050,5.75399E+11,19308690
241590,화승엔터프라이즈,9230,-300,-3.15,9430,9440,9100,327117,3020846750,5.59239E+11,60589276
381970,케이카,11550,-900,-7.23,12300,12400,11550,666990,7895282800,5.55399E+11,48086533
11000,진원생명과학,7140,-140,-1.92,7220,7270,7050,380202,2718050050,5.55146E+11,77751599
18250,애경산업,20900,-50,-0.24,21000,21250,20400,134021,2776171200,5.51968E+11,26409935
14830,유니드,81400,-1100,-1.33,82000,82800,80200,25763,2091537100,5.50883E+11,6767600
36420,콘텐트리중앙,28550,-600,-2.06,29150,29800,28200,169292,4915947150,5.49939E+11,19262308
